stemmed_content,sentiment_label
"['sebelume', 'senang', 'mengunakan', 'shopee', 'skrag', 'bingung', 'shopee', 'kemarin', 'smpek', 'tadi', 'mlem', 'd', 'bka', 'tidak', 'da', 'msalh', 'apa', 'skrag', 'kok', 'malah', 'tidak', 'd', 'bka', 'dn', 'd', 'sruh', 'dftar', 'jadi', 'bingung', 'pdahl', 'tidak', 'd', 'apa', 'in', 'wajah', 'pusing', 'wajah', 'pusing', 'wajah', 'pusing', 'wajah', 'stres']",Negatif
"['pp', 'l', 'mi']",Netral
"['tingkat', 'performa', 'jadi', 'tidak', 'lemod']",Negatif
['bagus'],Positif
"['maku', 'pakai', 'akun', 'tik', 'tok']",Netral
"['sabar', 'top', 'ribu', 'baik', 'lupa', 'satu', 'salah', 'ucap', 'manusia', 'gado', 'gado', 'manis', 'kalau', 'pedas', 'kadang', 'pedas', 'sekali']",Positif
"['kurang', 'bintang', 'versi', 'baru', 'bug', 'ganggu']",Netral
"['error', 'pas', 'verifikasi', 'kode', 'baik']",Netral
"['tahi', 'ora', 'hiso', 'tuku', 'sarung', 'sak', 'kupluk', 'e']",Netral
"['tidak', 'suka', 'iklan', 'tokopedia', 'kandung', 'unsur', 'plastik', 'moa']",Netral
"['lelet', 'sangat', 'sii', 'mangkin', 'tidak', 'enak', 'deh']",Negatif
"['mudah', 'paham', 'bantu']",Positif
"['makin', 'lama', 'makin', 'jelek', 'sering', 'bug', 'lola', 'muat', 'gambar', 'paksa', 'pindah', 'tempat', 'belanja', 'hddh']",Negatif
"['moga', 'sukses']",Netral
"['posting', 'dagang', 'banyak', 'pilihanaturan', 'bikin', 'malas', 'ikut', 'pakai', 'simple']",Netral
['bantu'],Positif
"['belanja', 'ribu', 'bebas', 'ongkir', 'sekarang', 'jadi', 'ribu', 'mending', 'pindah', 'belah', 'lebih', 'enak']",Netral
"['cair', 'uang', 'saldo', 'jual', 'bangetharus', 'nunggu', 'cairpadahal', 'aplikasi', 'langsung', 'cair', 'beli', 'klik', 'terima', 'pesan', 'langsung', 'cair', 'saldo', 'jual']",Positif
"['terima', 'kasih', 'tiktok', 'shop', 'bantu', 'cari', 'ekonomi', 'rakyat', 'umkn', 'indonesia', 'moga', 'depan', 'tiktok', 'shop', 'jaya', 'sukses', 'terusamin']",Positif
['mantab'],Netral
['oke'],Positif
"['aplikasi', 'keren']",Netral
"['langgan', 'setia', 'tokopedia']",Netral
"['shopee', 'sekarang', 'ongkirnya', 'mahal', 'wajah', 'memelas', 'wajah', 'memelas']",Netral
"['tari', 'saldo', 'jual', 'barang', 'terima', 'beli', 'tunggu', 'minggu', 'tari', 'lambat']",Netral
"['saran', 'bukan', 'masalah', 'clear', 'cache', 'logout', 'update', 'aplikasi', 'jaring', 'stabil', 'memang', 'aplikasi', 'shopee', 'paling', 'berat', 'banding', 'aplikasi', 'lain', 'banyak', 'review', 'cuma', 'tetap', 'tanggap', 'sama', 'pasti', 'jaring', 'stabil', 'lah', 'clear', 'cache', 'update', 'aplikasi', 'lebih', 'orang', 'bilang', 'dengar', 'aplikasi', 'shopee', 'memang', 'terlalu', 'berat', 'entah', 'server', 'hosting', 'program', 'nya']",Negatif
"['aneh', 'kerja', 'sama', 'bareng', 'gojek', 'tidak', 'bayar', 'via', 'gopay', 'wkwkwk']",Negatif
"['mantuul', 'lampu', 'stop', 'led', 'guna', 'anhang', 'lipat', 'tangan']",Netral
['good'],Positif
"['bagus', 'contoh', 'produk']",Positif
"['biaya', 'adminnya', 'gede', 'aduh', 'tiktok', 'shop', 'rakus', 'ambil', 'untung', 'kesini', 'buurruuk']",Netral
"['benar', 'aplikasi', 'nya', 'bagus', 'orang', 'tua', 'pernah', 'pesan', 'lumayan', 'mahal', 'pesan', 'hilang', 'tidak', 'kirim', 'untung', 'terima', 'kasih']",Positif
"['sangat', 'tidak', 'untung', 'malah', 'rugi', 'tokped', 'affiliate', 'ny']",Negatif
['good'],Positif
"['rekomendasi', 'uploud', 'produk']",Positif
"['mudah', 'belanja', 'apa']",Positif
['puas'],Positif
"['mantap', 'kali', 'bh', 'boonh', 'jkkslsl']",Positif
"['adax', 'tokopedia', 'lengkap', 'alat', 'rumahtangga']",Netral
"['bagus', 'kurang']",Positif
['mantap'],Positif
['mantap'],Positif
"['aplikasi', 'sering', 'lot', 'lag', 'waktu', 'padahal', 'sinyal', 'tidak', 'plus', 'hp', 's', 'plus', 'tak', 'kirain', 'hp', 'ku', 'nyata', 'apk', 'nya', 'terus', 'pindah', 'coba', 'pakai', 'tokopedia', 'nyata', 'lancar', 'apk', 'sopi', 'suka', 'error', 'tidak', 'sekali', 'kali', 'parah', 'shoppe', 'rusak', 'nyaman', 'customer', 'memang']",Negatif
"['kali', 'buka', 'updet', 'terus']",Netral
"['coba', 'plajari', 'dulu', 'kalau', 'oke', 'tambah']",Positif
"['banyak', 'pilih', 'bayar']",Netral
"['mantap', 'bosque']",Positif
"['coin', 'gopay', 'nya', 'tidak', 'guna']",Negatif
"['makin', 'lot']",Negatif
['bagus'],Positif
"['bagus', 'sekali']",Positif
"['tokopedia', 'is', 'the', 'best']",Netral
"['belanja', 'lebih', 'mudah']",Positif
"['keren', 'aplikasi', 'nya', 'jempol', 'atas']",Netral
"['suka', 'aplikasi', 'kurir', 'lot']",Netral
"['relevan', 'bagus', 'shopee', 'lazada', 'banyak', 'batas', 'kategori', 'jual', 'produk', 'woi', 'jual', 'buka', 'manfaat']",Positif
['mantap'],Positif
"['f', 'ddzx', 'x', 'xx', 'x', 'x', 'x', 'n', 'e', 'ysd', 'z', 'xfxyh', 'vc', 'i', 're']",Netral
"['shoppe', 'bagus', 'sering', 'macet', 'beri', 'nilai', 'laku', 'terima', 'barang']",Positif
"['tokopedia', 'top']",Netral
"['kata', 'nya', 'kan', 'hadia', 'diamond', 'ikut', 'laka', 'laka', 'nya', 'skli', 'ikut', 'dowlond', 'toko', 'dia', 'eh', 'nyata', 'tidak', 'hadia', 'hoax', 'tipu']",Negatif
['oke'],Positif
"['bingung', 'produk', 'langgar', 'jual', 'gula', 'aren', 'dibubukin', 'gagal', 'lolos', 'apa', 'mesti', 'rubah', 'gula', 'kategori', 'gula', 'man', 'salah', 'kategori', 'nya']",Netral
"['aplikasi', 'marketpleace', 'amburadulmulai', 'sistem', 'keuanganproduk', 'melanggardan', 'toko', 'baned', 'senaknyaparahnya', 'toko', 'baned', 'adan', 'uang', 'hasil', 'jual', 'sanakapok', 'jual', 'sinimasih', 'enak', 'shopee', 'tokopedia']",Netral
"['suruh', 'kasih', 'kode', 'kasih', 'notifikasi', 'heran', 'bohong', 'im', 'sorry']",Positif
"['aplikasi', 'paling', 'sering', 'minta', 'update', 'tanggal', 'april', 'baru', 'lho', 'update', 'wh', 'kok', 'minggu', 'mau', 'update', 'lama', 'hapus', 'aplikasi']",Negatif
"['mau', 'ganti', 'sandi', 'shopee', 'pay', 'ribet', 'sekali', 'belum', 'kode', 'otp', 'nya', 'nunggu']",Netral
"['rasa', 'bantu', 'aplikasi']",Positif
"['ganti', 'nama', 'akun', 'tiktok', 'semenjak', 'taut', 'tiktok', 'seller']",Netral
"['makin', 'lama', 'makin', 'tidak', 'buka', 'apk', 'sangking', 'lelet', 'nya']",Negatif
"['data', 'shopie', 'hilang', 'wajah', 'menang', 'keras']",Netral
"['bantu', 'ganti', 'nomor', 'telepon', 'hilang']",Positif
['jelek'],Negatif
"['shopee', 'kemarin', 'up', 'baik', 'halaman', 'tnggu', 'sebntar', 'bagaimana', 'cara', 'ngilngnnya']",Positif
"['aplikasi', 'jelek']",Negatif
"['semenjak', 'collaborasi', 'tokopedia', 'mantap']",Positif
"['kasih', 'bintang', 'dulu', 'biay', 'kirim', 'bagus', 'pernah', 'kcwa', 'sayang', 'dftf', 's', 'paylaternya', 'klik', 'lanjut', 'tidak']",Positif
['top'],Netral
['good'],Positif
"['shopee', 'makin', 'lot', 'hampir', 'banting', 'hape', 'sangking', 'kesal', 'nya', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat', 'orang', 'tepuk', 'jidat']",Negatif
['oke'],Positif
"['maaf', 'lipat', 'tangan', 'lipat', 'tangan', 'kalau', 'ada', 'dong', 'gratisin', 'ongkir', 'nya', 'donwload', 'eh', 'malah', 'kali', 'gratis', 'ongkir', 'nya', 'kok', 'dong', 'gratisin', 'ongkir', 'nya', 'semua', 'harga', 'lipat', 'tangan']",Netral
"['download', 'sihh']",Netral
"['senang', 'toko', 'onlinejadi', 'belanja', 'toko', 'tiktok']",Positif
"['aplikasi', 'tarik']",Netral
"['moga', 'berkah']",Netral
"['banyak', 'vocher', 'gratis', 'ongkir', 'buat', 'kaum', 'cod', 'dong', 'min', 'jangan', 'minimal', 'transaksi']",Netral
"['pelit', 'gratis', 'ongkir', 'min', 'beli', 'terus']",Netral
"['kok', 'sekarang', 'aplikasi', 'shopee', 'susah', 'buka', 'loading', 'terus', 'dong', 'baik', 'sistem', 'nya']",Netral
['mantap'],Positif
['daftar'],Netral
"['apk', 'haram', 'tidak', 'download', 'malah', 'kdownload', 'sendiri']",Negatif
"['shope', 'sekarang', 'pelit', 'sekali', 'gratis', 'ongkir', 'nya', 'cuma', 'ribu', 'maksimal', 'pliss', 'dahh', 'mirip', 'dulu', 'dong', 'shope', 'kalau', 'tidak', 'balik', 'mau', 'pindah', 'lazada', 'deh']",Negatif
"['edit', 'aneh', 'akun', 'lupa', 'sandi', 'bnerin', 'susah', 'ampun', 'aju', 'banding', 'kirim', 'ktp', 'ulang', 'kali', 'slow', 'respond', 'cs', 'kesal', 'berat', 'asli', 'system', 'selisih', 'baru', 'sesuai', 'beli', 'berat', 'selisih', 'batal', 'aplikasi', 'mudah', 'msalahnya', 'dana', 'cair', 'cairnyabikin', 'kesal']",Netral
"['tiktok', 'shop', 'tutup', 'mohon', 'akun', 'taut', 'lepas', 'music', 'non', 'komersial']",Netral
"['bantu', 'usaha']",Positif
"['dapat', 'notifikasi', 'update', 'selalu', 'tidak', 'buka', 'aplikasi', 'saran', 'beri', 'pilih', 'mau', 'update', 'tidak', 'ram', 'cukup', 'kecil', 'tahan', 'aplikasi', 'walaupun', 'masoh', 'versi', 'lama']",Negatif
['mantap'],Positif
"['shopee', 'ko', 'snk', 'nya', 'naik', 'yaa', 'promo', 'nyaa']",Netral
"['download', 'shopee', 'hp', 'baru', 'tidak', 'login', 'periksa', 'aman', 'verifikasi', 'email', 'padahal', 'biasa', 'masuk', 'pakai', 'no', 'telepon', 'bantu', 'donk']",Netral
"['hati', 'hati', 'laku', 'pinjam', 'spinjam', 'jadi', 'korban', 'jangan', 'mudah', 'giur', 'lunas', 'lebih', 'awal', 'mas', 'tagih', 'tidak', 'bayar', 'lapor', 'pihak', 'shopee', 'secera', 'telpn', 'x', 'tetap', 'nihil', 'tetap', 'tagih', 'sini', 'rasa', 'rugi', 'rasa', 'kalau', 'semua', 'cs', 'shopee', 'tidak', 'profesional', 'aplikasi', 'buruk', 'skg', 'proses', 'lapor', 'pihak', 'wajib', 'korban', 'peras', 'pihak', 'shopee']",Negatif
"['kecewa', 'sih', 'sekarang', 'sama', 'shopee', 'masa', 'akun', 'paylater', 'nonaktif', 'akun', 'hubung', 'sama', 'belum', 'bayar', 'tagih', 'tagih', 'kan', 'harus', 'jadi', 'urus', 'masing', 'masa', 'orang', 'hutang', 'kena', 'imbas', 'tidak', 'adil', 'sih', 'kalau', 'mohon', 'lebih', 'profesional', 'lah', 'shopee']",Negatif
"['sekarang', 'kalau', 'nonton', 'live', 'putus', 'terus', 'bikin', 'tidak', 'fixan', 'sebal']",Negatif
"['parah', 'sekali', 'shopee', 'ongkos', 'kirim', 'ribu', 'harga', 'barang', 'ribu', 'tekor', 'jual', 'shopee']",Negatif
"['kecewa', 'atur', 'baru', 'biasa', 'beli', 'liquid', 'vapestore', 'langgana', 'eh', 'sekarang', 'malah', 'tidak']",Negatif
['good'],Positif
"['aplikasi', 'asal', 'kasih', 'pelanggaranjadi', 'malas', 'jual', 'mending', 'jual', 'aplikasi', 'ribet']",Positif
"['aplikasi', 'lag', 'sekali', 'kondisi']",Negatif
"['bagus', 'agk', 'lambat']",Netral
"['aplikasi', 'tolol', 'login', 'nyusahin']",Netral
"['x', 'beli', 'saldo', 'voucher', 'game', 'dana', 'direfund', 'semua', 'saldo', 'tokopedia']",Netral
['bagus'],Positif
"['marketplace', 'langgar', 'rugi', 'seller', 'banding', 'tolak', 'bukti', 'kirim', 'detail']",Negatif
"['aplikasi', 'bagus', 'bagus', 'pas', 'pesan', 'uang', 'langsung', 'cair', 'kerja', 'okee']",Positif
"['shopee', 'hp', 'tidak', 'buka', 'selalu', 'tulis', 'ups', 'halaman', 'sedang', 'baik', 'mohon', 'tunggu', 'sebentar', 'hari', 'loh', 'begini', 'apa']",Netral
['bantu'],Positif
"['jual', 'tiktokshop', 'pikir', 'aplikasi', 'buruk', 'seller', 'langgar', 'salah', 'seller', 'salah', 'nilai', 'platform', 'order', 'langsung', 'tibatiba', 'kena', 'sanksi', 'poin', 'toko', 'tutup', 'btw', 'akun', 'aju', 'banding', 'lapor', 'live', 'chat', 'solusi', 'solutif', 'jual', 'shopee', 'sistem', 'nilai', 'platform', 'tiktokshop', 'buruk']",Negatif
"['duh', 'jangan', 'terus', 'update', 'donk', 'kapasitas', 'ram', 'hp', 'kan', 'beda', 'jangan', 'baharu', 'insya', 'allah', 'banyak', 'minat', 'kalau', 'terus', 'baharu', 'lama', 'dtinggal', 'minat']",Negatif
"['aplikasi', 'makin', 'tahun', 'makin', 'error']",Negatif
['coba'],Netral
"['toko', 'baik', 'waktu', 'lihat', 'kode', 'verifikasi', 'nya', 'terlalu', 'cepat', 'selalu', 'gagal', 'lihat', 'kode', 'verifikasi', 'sms', 'beri']",Positif
"['suka', 'cod', 'tingkat', 'kualitas', 'produk', 'barang', 'x']",Positif
"['kurang', 'suka', 'sama', 'event', 'flash', 'sale', 'handphone', 'harga', 'rp', 'cuma', 'tampil', 'pihak', 'shopee', 'tidak', 'php', 'orang']",Netral
"['terima', 'kasih', 'you']",Positif
"['tingkat', 'terus', 'kualitas', 'soal', 'lot', 'terus', 'loading', 'jadi', 'rugi', 'waktu', 'buat', 'tunggu', 'nya', 'wajah', 'tidak', 'tuju', 'terus', 'diliatin']",Negatif
"['csf', 'nya', 'tidak', 'niat', 'kerja', 'lama', 'benar', 'respon', 'nya']",Negatif
"['kok', 'update', 'tiap', 'hari', 'tidak', 'beli', 'pulsa', 'data', 'shopee', 'sekarang', 'kok', 'lelet', 'tidak', 'dulu']",Negatif
"['sangat', 'bantu', 'belanja', 'butuh', 'kualitas', 'barang', 'kirim', 'gantung', 'pilih', 'mana', 'jempol', 'atas', 'terimakasih', 'toped', 'dulu', 'sekarang', 'payah', 'kalau', 'belanja', 'bayar', 'pakai', 'gopay', 'wajah', 'mata', 'atas', 'wajah', 'bosan', 'enak', 'dulu', 'bayar', 'lewat', 'apa', 'wajah', 'ekspresi']",Positif
"['masuk', 'aplikasi', 'aman', 'login', 'tidk']",Netral
"['update', 'kok', 'ganggu', 'siy', 'update', 'emoney', 'nya']",Netral
['mantap'],Positif
"['langgar', 'upload', 'barang']",Netral
"['aplikasi', 'mantap']",Positif
"['nama', 'ubah', 'kesal', 'akun', 'retas', 'nama', 'tiktok', 'ubah', 'semphk', 'jual', 'celana']",Netral
"['buka', 'tutup', 'tidak', 'jelas']",Negatif
['siip'],Netral
"['belum', 'alam']",Netral
"['aplikasi', 'sangat', 'baguss']",Netral
"['aplikasi', 'makin', 'tidak', 'jelas', 'internet', 'stabil', 'sudha', 'update', 'makin', 'parah', 'shopee', 'mau', 'bayar', 'tidak', 'tebuka', 'loh', 'aplikasi']",Negatif
"['tahun', 'nyaman', 'guna', 'tidak', 'lot', 'lelet', 'lola', 'sekarang', 'rasa', 'kerukarang', 'aplikasi', 'pencet', 'pilih', 'bayar', 'sekarang', 'panel', 'sering', 'tidak', 'muncul', 'tunggu', 'lama', 'sangat', 'sebal', 'buat', 'terus', 'semenjak', 'shopee', 'vidio', 'apk', 'jadi', 'berat', 'tidak', 'tuju', 'lebih', 'baik', 'shopee', 'vidio', 'hilang', 'hapus', 'masalah', 'live', 'mah', 'biarin', 'penting', 'shopee', 'vidio', 'hapus', 'pokok', 'hapus', 'titik', 'tidak', 'apa', 'duit', 'pantas', 'jadi', 'jelek']",Negatif
"['tidak', 'masuk', 'akun']",Negatif
"['ngefreeze', 'potong', 'ongkir', 'cuma', 'ngelag', 'kok', 'potong', 'ongkirnya', 'cuma', 'segitu']",Netral
"['good', 'works']",Positif
"['layan', 'cs', 'buruk']",Negatif
"['terima', 'kasih', 'bantu', 'toko', 'jual']",Positif
"['shopee', 'sekarang', 'jadi', 'begini', 'sedang', 'baik', 'terus', 'habis', 'update', 'malah', 'jadi', 'begini']",Positif
"['bismillahirrohmanirrohim', 'tangan', 'angkat', 'rapat', 'sama', 'baru', 'pertama', 'kali', 'masuk', 'instal', 'tokopedia', 'mudah', 'amanah', 'tangan', 'angkat', 'rapat', 'sama']",Positif
"['apk', 'nya', 'sering', 'nge', 'lag', 'sekarang', 'mau', 'pembayarn', 'jadi', 'susah', 'jadi', 'kan', 'kata', 'masalah', 'jaring', 'padahl', 'asli', 'jaring', 'baik', 'kok', 'makin', 'd', 'baru', 'malah', 'mkin', 'kurang', 'bagus', 'apk', 'nya']",Negatif
['ajar'],Netral
"['aplikasi', 'ny', 'sekarang', 'berat', 'padahal', 'sinyal', 'full', 'ongkir', 'jadi', 'mahal']",Netral
"['keluh', 'tiktok', 'seller', 'nomber', 'hp', 'aktiv', 'gmail', 'lupa', 'paswod', 'puasat', 'bantu', 'ganti', 'kembang', 'apa', 'estimasi', 'rapah', 'nyakerja', 'lelet', 'sedang', 'ambil', 'barang', 'distri', 'butor', 'gadai', 'motor', 'tutup', 'distri', 'butor', 'minggu', 'pulang', 'motor', 'orang', 'tua', 'kacaw', 'hidup']",Netral
"['print', 'masak', 'error', 'kali', 'paket', 'print']",Negatif
['trimakasih'],Netral
"['belum', 'pernah', 'pakai', 'b', 'dulu']",Netral
"['generate', 'resi', 'beli', 'cancel', 'bikin', 'seller', 'ekspedisi', 'kerja', 'double']",Netral
"['sumpah', 'tidak', 'dibukak', 'wajah', 'menang', 'keras']",Negatif
"['anjib', 'aplikasi', 'tidak', 'masa', 'buka', 'aplikasi', 'nya', 'tidak', 'jaringa', 'padahal', 'jaring', 'kencang', 'kok', 'tidak', 'tidak', 'sih', 'yh', 'aplikasi', 'd', 'baik']",Negatif
"['mp', 'tiktok', 'ketat', 'seller', 'bintang', 'kena', 'poin', 'salah', 'produk', 'kena', 'poin', 'cair', 'harap', 'usaha', 'cocok']",Netral
"['makin', 'ramai', 'malah', 'makin', 'lot', 'buka', 'apa', 'segala', 'lot', 'apk', 'sial']",Negatif
"['aplikasi', 'gampang', 'ngelag', 'tidak', 'respon', 'masalah']",Negatif
"['bintang', 'dulu']",Netral
['jos'],Netral
['mantap'],Positif
"['moga', 'tokped', 'kayak', 'dulu', 'tangan', 'angkat', 'rapat', 'sama', 'warna', 'kulit', 'cerah', 'sedang']",Netral
['bagus'],Positif
"['bantu', 'ekonomi', 'umkm']",Positif
['donwload'],Netral
"['buka', 'gambar', 'jadi', 'lot', 'gin', 'gara', 'shopee', 'video', 'makin', 'diupdate', 'makin', 'lot']",Negatif
['keren'],Netral
"['halo', 'admin', 'alih', 'akun', 'resmi', 'akun', 'pasar', 'kali', 'coba', 'taut', 'mohon', 'jelas']",Netral
"['layan', 'oke', 'tidak', 'rumit', 'moga', 'tahan', 'tambah', 'sukses']",Netral
"['why', 'lihat', 'saldo', 'sih', 'bingung', 'deh', 'muter', 'cari', 'saldo', 'bingungg', 'pas', 'baharu', 'aneh', 'aplikasi']",Netral
"['baru', 'bulan', 'rasa', 'shope', 'nya', 'lot', 'sumpah', 'bikin', 'emosi']",Negatif
"['oke', 'aplikasi']",Positif
"['aplikasi', 'ribet', 'dana', 'refund', 'rekening', 'ribet', 'sumpah']",Netral
['lah'],Netral
['mantap'],Positif
"['baik', 'barang', 'sama', 'kurir', 'kembali', 'jual', 'ongkirnya', 'ilang']",Positif
"['bagus', 'keren', 'bantu', 'sih', 'kalen', 'sih', 'bagus', 'debatt', 'kasih', 'bintang', 'bagus', 'keren', 'bantu', 'sih', 'kalen', 'sih', 'bagus', 'debatt', 'kasih', 'bintang', 'bagus', 'i', 'cinta', 'you', 'mi', 'and', 'poreber', 'wir', 'seliwir', 'mprort', 'kejebug', 'pret', 'grejjshsgsgdgsgs', 'mindbsbsvgava']",Positif
"['aplikasi', 'prematur', 'aneh', 'barang', 'upload', 'lolos', 'cek', 'jual', 'pcs', 'tiba', 'produk', 'blokir', 'jir', 'bijimane', 'aju', 'banding', 'kali', 'tolak', 'produk', 'jual', 'jual', 'merketplace', 'belah', 'aneh', 'nyaman']",Netral
"['sangat', 'bantu', 'mudah']",Positif
['bagus'],Positif
"['lumayan', 'bagus', 'overall']",Positif
[],Netral
"['mohon', 'maaf', 'daftar', 'yk', 'bintang', 'bintang']",Netral
"['maaf', 'mes', 'barang', 'bayar', 'alfamart', 'malah', 'jadi', 'batal', 'otomatis', 'tokopedia', 'nya', 'gimana', 'min', 'bayar', 'kok', 'batal', 'uang', 'bagaimana', 'nya']",Netral
"['parah', 'sih', 'sekarang', 'promo', 'cashback', 'tidak', 'pakai', 'bareng', 'gratis', 'ongkir']",Negatif
['bagus'],Positif
"['coba', 'dulu']",Netral
['bagus'],Positif
['dulu'],Netral
['eror'],Netral
['lumayan'],Netral
"['paksa', 'pakai', 'apk', 'shopee', 'lot', 'kalah', 'jau', 'sama', 'lazada', 'anjink']",Negatif
"['sayang', 'wishlist', 'batas', 'hitam', 'mungkin', 'baik', 'database', 'sendiri', 'wishlist', 'cara']",Positif
"['aplikasi', 'tolol', 'awas', 'ojk', 'indonesia']",Netral
"['tokopedia', 'sangat', 'bantu']",Positif
['muas'],Netral
"['nunggu', 'barang', 'dulu']",Netral
"['bagus', 'mah', 'ngaak', 'kaya', 'niat', 'bantu', 'jual', 'ngaak', 'pajak', 'mahal', 'ngaak', 'kaya', 'buka', 'langgar', 'ngaak', 'masuk', 'akal']",Positif
"['the', 'best']",Netral
"['shopee', 'memang', 'aplikasi', 'palin', 'enak', 'kalau', 'pas', 'tidak', 'lot', 'bagaimana', 'cerita', 'sering', 'kali', 'log', 'in', 'no', 'sama', 'beda', 'akun', 'bagaimana', 'cerita']",Negatif
"['terlalu', 'banyak', 'atur', 'tidak', 'jelas', 'toko', 'dia', 'rugi', 'jual']",Negatif
"['aplikasi', 'sangat', 'buruk']",Negatif
"['awal', 'bagus', 'n', 'suka', 'lama', 'lama', 'kok', 'layan', 'kurang', 'kirim', 'seringkali', 'lewat', 'estimasi', 'jadi', 'malas', 'belanja', 'tokopedia', 'jadi', 'toko', 'belah', 'malas', 'belanja', 'n', 'hapus', 'aplikasi', 'buat', 'konsumen', 'kecewa', 'kalau', 'layan', 'terus']",Negatif
"['bnar', 'lambat', 'sope', 'sekarang', 'smakin', 'berat', 'apknya']",Negatif
"['baik', 'kode', 'vouchernya', 'padahal', 'terang', 'min', 'belanja', 'ribu', 'kasih', 'potong', 'onkir', 'ribu', 'ngebuug', 'kasi', 'rbu', 'tidak', 'sesuai', 'terang']",Positif
"['masuk', 'pakai', 'akun', 'tiktok', 'klik', 'daftar', 'otorisasi', 'akun', 'tiktok', 'hm']",Netral
"['mudah', 'senang']",Positif
"['barang', 'nya', 'mahal', 'semua', 'murah', 'shoope']",Netral
['aplikasi'],Netral
['bantu'],Positif
"['mantap', 'nih', 'aplikasi']",Positif
"['kak', 'bayar', 'zakat', 'eror', 'selalu', 'gagal', 'mohon', 'baik', 'trimaksh']",Positif
"['aplikasi', 'lot', 'cari', 'tidak', 'akurat', 'jelek', 'sangat', 'sekarng', 'baik', 'bintang', 'full']",Negatif
"['i', 'cinta', 'you', 'shopee']",Netral
"['aju', 'shoope', 'pay', 'tf', 'bank', 'lama', 'sekali', 'proses', 'ribet']",Negatif
"['flash', 'sale', 'nya', 'tidak', 'muncul', 'yah']",Negatif
['bagus'],Positif
"['cerita', 'senang']",Positif
"['mantap', 'bantu']",Positif
['mantapp'],Netral
"['sesuai', 'harap']",Netral
"['maaf', 'baru', 'coba']",Netral
"['login', 'verifikasi', 'dokumen', 'ulang', 'daftar', 'laku', 'hapus', 'data', 'apknya', 'unduh', 'unistall', 'apknya', 'hasil', 'verifikasi', 'daftar', 'baik']",Positif
"['toko', 'nonaktif', 'nama', 'toko', 'suruh', 'aju', 'surat', 'izin', 'bisnis', 'jual', 'online', 'rumah', 'surat', 'izin', 'aju', 'banding', 'ganti', 'nama', 'toko', 'blokir']",Netral
"['simpel', 'isi']",Netral
"['dulu', 'selalu', 'pakai', 'shopee', 'makin', 'kesini', 'vouchernya', 'tidak', 'banyak', 'biaya', 'adminny', 'makin', 'naik', 'byebye', 'shopee', 'kalau', 'kek', 'dulu', 'balik']",Negatif
"['langgar', 'kasihan', 'seller']",Netral
"['tidak', 't', 'k', 't', 'k', 'mudah', 'mau', 'returt', 'barang', 'jangan', 'belanja', 'sini', 'ti', 'k', 'to', 'oke', 'guys']",Positif
['puas'],Positif
['oke'],Positif
"['good', 'seller', 'aplikasi']",Positif
"['shope', 'tidak', 'jelas', 'sekarang', 'beli', 'paket', 'data', 'proses', 'selesai', 'paket', 'data', 'tidak', 'alias', 'kosong', 'buang', 'duit', 'tahu', 'tidak']",Negatif
"['bantu', 'belnja']",Positif
"['main', 'flash', 'sale', 'kena', 'langgar', 'harga', 'mending', 'pindah', 'shopee', 'main', 'flash', 'sale', 'amanselamat', 'tinggal', 'tiktol', 'shop', 'pindah', 'jual', 'ribet', 'jual', 'tiktok', 'cair', 'saldo', 'ribet']",Netral
"['oke', 'mau', 'coba', 'belanja', 'sini', 'dulu']",Positif
['manfaat'],Positif
"['pihak', 'tokopedia', 'manusiawi', 'sedikit', 'sering', 'lihat', 'ojol', 'bawa', 'bubble', 'wrap', 'gulung', 'besar', 'bahkan', 'pernah', 'roll', 'bahkan', 'pernah', 'lihat', 'jatuh', 'kena', 'angin', 'jalan', 'kasihan', 'mohon', 'sekira', 'nya', 'pihak', 'tokopedia', 'meng', 'kondisi', 'kan', 'masalah', 'terima', 'kasih']",Positif
['okee'],Netral
"['coba', 'seleksi', 'upload', 'produk', 'ketat', 'biar', 'pasar', 'bebas', 'kalah', 'aplikasi', 'toko', 'oren', 'toko', 'hijau', 'ketat', 'tiktok', 'moga', 'depan', 'longgar', 'syarat', 'upload', 'produk']",Netral
